ST_CASE,YEAR,STATE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
480496,2019,48,321,1,1,6,1,2,1,2,5,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480497,2019,48,331,1,1,6,1,2,2,2,3,2,3,2,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
480498,2019,48,331,1,1,6,1,2,1,2,3,3,4,1,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
480499,2019,48,29,1,1,6,2,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,1,2,0,0,0
480500,2019,48,355,1,1,6,2,1,3,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
480501,2019,48,439,1,1,6,2,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480502,2019,48,199,1,1,6,2,2,1,2,4,2,4,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480503,2019,48,469,1,1,6,2,2,1,1,2,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480504,2019,48,329,1,1,6,2,2,4,2,2,3,1,1,1,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
480505,2019,48,401,1,1,6,1,2,4,2,6,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
480506,2019,48,129,1,1,6,1,2,4,2,4,2,1,2,1,1,6,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480507,2019,48,201,1,1,6,2,1,1,2,1,3,1,2,1,1,6,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480508,2019,48,381,2,1,6,2,2,1,2,3,3,4,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
480509,2019,48,209,1,1,6,2,2,4,2,5,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,2,2,0,0,0
480510,2019,48,29,1,1,6,2,2,3,2,4,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480511,2019,48,461,1,1,6,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480512,2019,48,451,1,1,6,1,2,1,2,4,2,3,2,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
480513,2019,48,39,1,1,6,2,2,2,2,3,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
480514,2019,48,201,1,1,6,2,2,4,2,4,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480515,2019,48,201,1,1,6,2,2,1,2,3,2,3,2,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
480516,2019,48,113,1,1,6,2,2,3,2,4,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480517,2019,48,339,1,1,6,2,2,4,2,3,2,1,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480518,2019,48,425,1,1,6,1,2,1,2,5,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
480519,2019,48,175,2,1,6,1,2,4,2,3,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
480520,2019,48,355,1,1,6,2,2,1,1,4,1,4,1,1,2,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480521,2019,48,13,1,1,6,1,1,1,2,1,2,1,1,2,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480523,2019,48,27,1,1,6,2,2,2,2,6,2,1,2,1,1,6,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,1,1,2,0,0,0
480524,2019,48,317,1,1,6,1,2,1,1,4,1,4,2,2,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
480525,2019,48,29,1,1,6,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
480526,2019,48,167,1,1,6,1,2,1,2,3,2,4,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480527,2019,48,201,1,1,6,2,2,1,1,6,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480528,2019,48,257,1,1,6,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480529,2019,48,423,2,1,6,3,3,1,2,7,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
480530,2019,48,215,1,1,6,1,2,1,2,6,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
480531,2019,48,187,1,1,6,1,2,1,1,5,1,4,2,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480532,2019,48,133,2,1,6,1,1,3,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480533,2019,48,29,1,1,6,2,2,3,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480534,2019,48,29,1,1,6,2,2,4,2,4,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480535,2019,48,181,1,1,6,2,2,1,2,4,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480536,2019,48,77,3,1,6,1,2,1,2,5,2,3,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480537,2019,48,77,1,1,6,1,2,1,2,5,2,1,2,2,1,13,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
480538,2019,48,367,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480539,2019,48,367,1,1,6,1,2,1,2,4,2,4,1,1,2,13,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
480540,2019,48,303,1,1,6,2,2,1,2,5,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480541,2019,48,355,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
480542,2019,48,139,1,1,6,1,2,1,1,3,1,4,2,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480543,2019,48,21,2,1,6,1,2,1,2,4,2,3,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
480544,2019,48,453,1,1,6,2,2,1,2,3,2,4,1,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
480545,2019,48,371,1,1,6,1,2,1,2,3,2,3,2,1,2,6,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,1,2,0,0,0
480546,2019,48,245,1,1,6,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480547,2019,48,203,1,1,6,1,2,1,2,3,2,4,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
480548,2019,48,157,1,1,6,2,1,4,2,1,3,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480549,2019,48,215,1,1,6,2,2,1,2,6,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
480550,2019,48,181,1,1,6,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
480551,2019,48,39,1,1,6,1,2,1,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
480552,2019,48,291,1,1,6,1,2,4,2,6,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
480553,2019,48,157,1,1,6,2,2,4,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480554,2019,48,201,3,1,6,2,2,1,1,3,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480556,2019,48,15,1,1,6,1,2,4,2,5,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,2,1,0,0,0
480557,2019,48,5,1,1,6,2,2,1,2,6,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
480558,2019,48,339,1,1,6,1,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
480559,2019,48,353,1,1,6,1,1,4,2,1,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480560,2019,48,187,1,1,6,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480562,2019,48,135,1,1,6,2,2,1,2,3,2,3,2,1,2,6,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
480563,2019,48,135,1,1,6,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
480564,2019,48,113,1,1,6,2,2,1,2,6,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480565,2019,48,157,1,1,6,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
480566,2019,48,201,1,1,6,2,1,1,2,1,2,1,2,2,3,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480567,2019,48,29,1,1,6,2,2,1,1,3,1,4,2,1,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
480569,2019,48,113,1,1,6,2,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480570,2019,48,113,1,1,6,2,2,3,2,3,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480571,2019,48,113,3,1,6,2,1,2,2,1,3,1,2,2,1,1,2,2,2,1,1,2,2,1,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
480572,2019,48,381,2,1,6,2,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0
480573,2019,48,467,1,1,6,1,1,1,2,1,2,2,2,1,3,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480574,2019,48,121,1,1,6,2,2,4,2,6,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480575,2019,48,29,1,1,6,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
480576,2019,48,201,1,1,6,2,2,4,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
480577,2019,48,453,1,1,6,1,2,1,1,4,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
480578,2019,48,381,1,1,6,2,2,1,1,6,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
480579,2019,48,141,1,1,6,2,2,1,2,3,2,3,1,1,2,99,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
480580,2019,48,127,1,1,6,1,2,1,2,5,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
480581,2019,48,201,1,1,6,2,2,3,2,4,2,1,2,2,1,6,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480582,2019,48,113,1,1,6,2,2,4,2,2,3,1,2,2,3,13,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2,2,2,0,0,0
480583,2019,48,113,1,1,6,2,2,1,1,4,1,4,1,1,3,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
480584,2019,48,203,1,1,6,2,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
480585,2019,48,423,1,1,6,2,2,4,1,3,1,1,1,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
480586,2019,48,201,1,1,6,2,1,1,2,1,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480587,2019,48,157,1,1,6,1,2,1,2,5,2,4,2,2,2,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
480588,2019,48,201,2,1,6,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
480589,2019,48,91,1,1,6,2,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,0,0,0
480590,2019,48,161,1,1,6,1,2,1,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
480591,2019,48,257,1,1,6,1,2,1,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
480592,2019,48,215,2,1,6,2,2,1,2,3,2,4,1,1,2,1,2,2,1,2,2,2,2,1,1,3,1,1,1,1,2,2,1,1,1,2,2,0,0,0
480593,2019,48,329,1,1,6,1,2,1,1,5,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480594,2019,48,141,1,1,6,2,2,1,1,6,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480595,2019,48,201,1,1,6,2,2,1,1,5,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480596,2019,48,491,1,1,6,1,2,1,2,3,2,3,1,2,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,1,0,0,0
480597,2019,48,39,2,1,6,1,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
480598,2019,48,375,1,1,6,2,2,4,1,3,1,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480599,2019,48,223,1,1,6,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480600,2019,48,121,1,1,6,2,2,1,2,6,3,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
480601,2019,48,347,1,1,6,1,2,1,2,6,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
480602,2019,48,453,1,1,6,2,2,1,1,3,1,4,2,1,3,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
480603,2019,48,287,1,1,6,1,2,4,2,5,2,1,1,2,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480605,2019,48,121,1,1,6,2,1,1,2,1,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480606,2019,48,167,1,1,6,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480607,2019,48,329,1,1,6,2,2,1,1,3,1,1,1,2,1,6,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480608,2019,48,329,1,1,6,2,1,4,2,1,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480609,2019,48,309,1,1,6,2,2,1,2,3,3,4,2,1,3,1,2,1,1,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
480610,2019,48,29,1,1,6,2,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,1,0,0,0
480611,2019,48,217,1,1,6,2,2,4,2,5,3,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,0,0,0
480612,2019,48,61,1,1,6,2,2,1,1,4,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480613,2019,48,339,1,1,6,2,2,1,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
480614,2019,48,121,1,1,6,1,1,4,2,1,2,1,1,1,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
480615,2019,48,321,2,1,6,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480616,2019,48,283,1,1,6,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480617,2019,48,429,1,1,6,1,2,4,2,5,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480618,2019,48,473,1,1,6,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
480620,2019,48,39,1,1,6,2,2,1,2,2,2,1,2,1,2,13,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
480621,2019,48,147,1,1,6,1,2,1,2,3,2,3,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0
480622,2019,48,21,1,1,6,2,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480623,2019,48,193,1,1,6,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
480624,2019,48,379,1,1,6,1,2,4,2,5,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480625,2019,48,463,1,1,6,1,2,4,2,4,2,1,1,2,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480626,2019,48,419,1,1,6,1,2,1,2,4,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480627,2019,48,491,1,1,6,1,2,1,2,3,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
480628,2019,48,469,3,1,6,1,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,1,0,0,0
480629,2019,48,449,1,1,6,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0
480630,2019,48,99,1,1,6,1,2,1,2,4,2,4,1,1,2,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
480631,2019,48,463,1,1,6,1,2,1,2,3,2,4,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
480632,2019,48,113,1,1,6,2,1,1,2,1,2,1,1,2,3,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480633,2019,48,21,1,1,6,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480634,2019,48,201,1,1,6,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480635,2019,48,439,1,1,6,2,2,4,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
480636,2019,48,141,1,1,6,2,2,4,1,5,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
480637,2019,48,85,1,1,6,2,2,3,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
480639,2019,48,491,1,1,6,1,2,1,2,5,2,4,2,1,2,6,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
480640,2019,48,339,1,1,6,2,1,1,1,1,1,4,1,2,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480641,2019,48,183,1,1,6,2,2,1,1,4,1,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
480642,2019,48,439,1,1,6,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480643,2019,48,339,1,1,6,2,1,1,2,1,3,2,2,2,3,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480644,2019,48,453,1,1,6,2,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480645,2019,48,453,1,1,6,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480646,2019,48,313,1,1,6,1,2,1,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480647,2019,48,439,1,1,6,2,2,1,1,3,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480648,2019,48,201,1,1,6,1,2,3,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
480649,2019,48,439,1,1,6,2,1,1,2,1,3,5,2,1,3,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
480650,2019,48,299,1,1,6,1,2,1,2,5,3,3,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
480651,2019,48,29,1,1,6,2,2,1,2,5,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,0,0,0
480652,2019,48,469,1,1,6,1,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,0,0,0
480653,2019,48,365,1,1,6,1,2,1,2,4,2,3,1,1,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
480654,2019,48,21,1,1,6,1,2,1,2,3,2,4,1,2,2,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480655,2019,48,365,1,1,6,1,2,1,2,6,3,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480656,2019,48,333,1,1,6,1,2,4,2,5,2,1,1,2,1,13,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
480657,2019,48,201,1,1,6,2,1,4,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
480658,2019,48,251,1,1,6,2,2,1,2,3,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480660,2019,48,85,1,1,6,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
480661,2019,48,329,1,1,6,2,2,1,1,3,1,4,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
480662,2019,48,141,1,1,6,2,2,3,2,4,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
