ST_CASE,YEAR,STATE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
550096,2018,55,131,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550097,2018,55,11,1,1,5,1,2,1,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
550098,2018,55,105,1,1,5,1,2,4,2,6,2,1,3,3,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550099,2018,55,111,1,1,5,1,2,1,2,3,2,3,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550100,2018,55,39,1,1,5,1,2,4,2,5,2,1,1,1,1,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550101,2018,55,63,1,1,5,1,2,4,2,5,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550102,2018,55,137,1,1,5,1,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550103,2018,55,27,1,1,5,1,2,4,2,5,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550104,2018,55,27,1,1,5,1,2,4,2,6,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550105,2018,55,25,2,1,5,2,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550106,2018,55,109,1,1,5,1,2,4,1,5,1,1,2,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550107,2018,55,105,1,1,5,1,2,4,2,6,2,1,2,2,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,0,0,0
550108,2018,55,105,1,1,5,2,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,1,2,0,0,0
550109,2018,55,75,1,1,5,1,2,1,2,3,3,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
550110,2018,55,79,2,1,5,2,2,1,2,4,2,4,2,2,2,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550111,2018,55,35,1,1,5,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550112,2018,55,43,1,1,5,1,2,1,2,5,2,3,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550113,2018,55,53,1,1,5,1,1,1,2,1,2,2,2,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550114,2018,55,65,1,1,5,1,2,4,2,6,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550115,2018,55,127,1,1,5,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550116,2018,55,51,1,1,5,1,2,1,2,3,2,3,2,1,2,4,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550117,2018,55,123,1,1,5,1,2,1,2,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550118,2018,55,25,1,1,5,1,2,1,1,3,1,3,2,1,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550120,2018,55,131,1,1,5,1,2,4,1,3,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550121,2018,55,105,1,1,5,1,2,4,2,3,2,1,2,2,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550122,2018,55,87,1,1,5,2,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
550123,2018,55,25,1,1,5,1,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550124,2018,55,25,2,1,5,1,2,4,2,4,2,1,2,2,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550125,2018,55,13,1,1,5,1,2,4,1,6,1,1,1,1,1,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550126,2018,55,21,1,1,5,1,2,1,2,4,2,4,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550127,2018,55,55,1,1,5,1,2,1,2,5,2,4,2,1,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550128,2018,55,25,2,1,5,2,2,1,1,3,1,2,1,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550129,2018,55,101,1,1,5,2,2,1,2,3,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
550130,2018,55,29,1,1,5,1,2,1,1,4,1,4,2,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
550131,2018,55,135,1,1,5,1,2,1,2,3,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550132,2018,55,97,1,1,5,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550133,2018,55,59,1,1,5,2,2,1,2,3,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550134,2018,55,119,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550135,2018,55,101,1,1,5,1,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550137,2018,55,79,1,1,5,2,2,1,1,6,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
550138,2018,55,59,1,1,5,1,2,1,2,3,2,1,2,2,3,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550139,2018,55,75,1,1,5,2,2,1,2,5,3,3,1,1,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
550141,2018,55,101,1,1,5,1,2,4,2,3,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550142,2018,55,139,1,1,5,2,2,1,2,3,3,1,1,1,2,13,2,2,2,2,2,1,1,2,2,3,2,2,1,1,2,1,1,1,2,2,2,0,0,0
550143,2018,55,81,1,1,5,2,2,4,2,5,2,1,3,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550144,2018,55,9,1,1,5,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550145,2018,55,19,1,1,5,1,2,1,2,3,3,4,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550146,2018,55,79,1,1,5,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550147,2018,55,25,1,1,5,2,2,4,2,4,2,1,2,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550151,2018,55,1,1,1,5,1,2,1,2,6,2,1,1,1,1,13,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550152,2018,55,57,1,1,5,1,1,4,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550153,2018,55,39,1,1,5,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550154,2018,55,25,1,1,5,2,2,4,2,3,2,1,2,2,1,13,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550155,2018,55,79,1,1,5,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
550156,2018,55,53,1,1,5,1,1,1,2,1,3,4,2,1,2,13,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
550157,2018,55,79,1,1,5,2,2,1,2,3,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
550158,2018,55,9,1,1,5,2,2,4,1,3,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550159,2018,55,39,1,1,5,1,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550160,2018,55,79,1,1,5,2,2,3,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
550161,2018,55,59,1,1,5,2,2,1,2,3,2,3,2,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550162,2018,55,79,1,1,5,2,2,4,2,6,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550164,2018,55,43,1,1,5,1,2,1,2,5,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550165,2018,55,141,1,1,5,1,2,1,2,4,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550166,2018,55,67,1,1,5,1,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550167,2018,55,17,1,1,5,1,2,1,2,5,3,4,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
550168,2018,55,15,1,1,5,1,2,1,1,3,1,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
550169,2018,55,95,1,1,5,1,2,1,2,5,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550170,2018,55,133,1,1,5,2,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550171,2018,55,33,1,1,5,1,2,1,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550172,2018,55,33,1,1,5,1,2,1,2,5,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550173,2018,55,25,1,1,5,1,2,1,2,3,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550174,2018,55,59,1,1,5,2,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550175,2018,55,111,1,1,5,3,3,4,2,7,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,0,0,0
550176,2018,55,101,1,1,5,1,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550177,2018,55,79,1,1,5,2,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
550178,2018,55,37,1,1,5,1,2,1,2,3,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0
550179,2018,55,125,1,1,5,1,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550180,2018,55,71,1,1,5,2,2,1,2,3,3,4,1,2,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
550181,2018,55,95,2,1,5,1,2,1,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550182,2018,55,57,1,1,5,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550183,2018,55,9,1,1,5,1,2,1,1,4,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550184,2018,55,25,2,1,5,1,2,1,2,3,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550185,2018,55,79,1,1,5,2,2,1,1,6,1,4,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550186,2018,55,127,2,1,5,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550187,2018,55,101,2,1,5,2,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550188,2018,55,101,1,1,5,1,2,1,2,4,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550189,2018,55,117,1,1,5,1,2,1,1,4,1,4,1,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550190,2018,55,101,2,1,5,1,2,1,1,5,1,2,1,1,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
550191,2018,55,5,1,1,5,1,2,4,2,5,2,1,1,2,1,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550192,2018,55,79,1,1,5,2,2,4,2,6,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550193,2018,55,25,1,1,5,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
550194,2018,55,127,1,1,5,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550195,2018,55,17,1,1,5,1,2,4,2,3,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550196,2018,55,25,1,1,5,2,2,1,1,4,1,2,1,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
550197,2018,55,79,1,1,5,2,2,4,1,3,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550198,2018,55,127,1,1,5,2,2,1,2,6,3,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
550199,2018,55,59,1,1,5,2,2,1,2,5,3,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550200,2018,55,79,1,1,5,2,2,1,2,6,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
550201,2018,55,97,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550202,2018,55,79,1,1,5,2,2,1,2,3,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550203,2018,55,1,1,1,5,1,2,4,2,6,2,1,2,2,1,13,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
550204,2018,55,105,1,1,5,2,2,1,2,3,2,1,2,1,1,13,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
550205,2018,55,69,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550206,2018,55,137,1,1,5,1,2,1,2,4,2,3,1,2,2,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550207,2018,55,35,1,1,5,2,2,4,2,6,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550208,2018,55,21,1,1,5,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550209,2018,55,119,3,1,5,1,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550210,2018,55,137,1,1,5,1,2,4,2,6,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
550211,2018,55,79,1,1,5,2,2,1,2,3,2,3,1,1,3,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,1,1,1,1,2,1,2,0,0,0
550212,2018,55,81,1,1,5,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550213,2018,55,85,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550214,2018,55,85,1,1,5,1,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550215,2018,55,109,1,1,5,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550216,2018,55,19,1,1,5,1,2,1,2,6,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
550217,2018,55,69,1,1,5,1,2,4,2,5,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
550218,2018,55,101,1,1,5,1,2,1,1,3,1,4,1,1,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550219,2018,55,33,1,1,5,1,2,2,2,5,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550220,2018,55,133,1,1,5,1,2,4,2,4,2,1,2,2,1,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550221,2018,55,79,1,1,5,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550222,2018,55,33,1,1,5,2,2,1,2,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550223,2018,55,133,1,1,5,1,2,2,2,4,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550224,2018,55,15,1,1,5,1,2,4,2,5,2,1,1,2,1,12,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550225,2018,55,5,1,1,5,1,2,1,2,3,2,3,2,1,2,13,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550226,2018,55,13,1,1,5,1,2,4,2,4,2,1,1,2,1,13,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550227,2018,55,117,1,1,5,1,2,1,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550228,2018,55,65,1,1,5,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550229,2018,55,25,1,1,5,1,1,1,2,1,3,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0
550230,2018,55,97,1,1,5,1,2,1,2,6,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,0,0,0
550231,2018,55,79,1,1,5,2,2,1,2,4,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550232,2018,55,79,1,1,5,2,2,1,1,4,1,1,1,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550233,2018,55,81,1,1,5,1,2,2,2,3,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550234,2018,55,9,1,1,5,2,2,1,2,4,3,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550235,2018,55,29,1,1,5,1,2,1,1,6,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,0,0,0
550236,2018,55,21,1,1,5,1,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550237,2018,55,89,2,1,5,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550238,2018,55,115,1,1,5,1,2,2,2,5,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550239,2018,55,139,1,1,5,1,2,1,1,3,1,2,1,2,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550240,2018,55,37,2,1,5,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550241,2018,55,13,1,1,5,1,2,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550242,2018,55,25,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550243,2018,55,45,1,1,5,1,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550244,2018,55,81,1,1,5,1,2,1,2,5,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550245,2018,55,137,1,1,5,1,2,1,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0
550246,2018,55,7,1,1,5,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550247,2018,55,87,1,1,5,2,1,4,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550248,2018,55,79,1,1,5,2,2,1,1,3,1,4,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550249,2018,55,25,1,1,5,2,2,1,1,3,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
550250,2018,55,79,1,1,5,2,2,1,1,3,1,4,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0
550251,2018,55,55,1,1,5,1,2,4,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550252,2018,55,55,1,1,5,1,2,4,1,6,1,1,2,2,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550253,2018,55,25,3,1,5,1,2,1,2,4,2,3,1,1,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550256,2018,55,127,1,1,5,2,2,4,2,2,3,1,1,1,1,13,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550257,2018,55,89,1,1,5,2,1,4,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550258,2018,55,11,1,1,5,2,2,1,2,4,2,5,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550259,2018,55,57,1,1,5,1,2,1,1,4,1,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550260,2018,55,59,1,1,5,2,2,1,2,3,3,4,2,2,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
550261,2018,55,19,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550262,2018,55,75,1,1,5,1,2,4,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550263,2018,55,95,1,1,5,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
